,Hour,P95 Runtime
1375,2023-08-05 07:00:00,1933.49
1376,2023-08-05 08:00:00,1646.6
1377,2023-08-05 09:00:00,1392.74
1378,2023-08-05 10:00:00,1961.73
1379,2023-08-05 11:00:00,1975.66
1380,2023-08-05 12:00:00,1903.65
1381,2023-08-05 13:00:00,1962.25
1382,2023-08-05 14:00:00,1940.12
1383,2023-08-05 15:00:00,1812.64
1384,2023-08-05 16:00:00,1826.1
1385,2023-08-05 17:00:00,1755.68
1386,2023-08-05 18:00:00,1733.84
1387,2023-08-05 19:00:00,1774.64
1388,2023-08-05 20:00:00,1736.51
1389,2023-08-05 21:00:00,1392.89
1390,2023-08-05 22:00:00,1584.19
1391,2023-08-05 23:00:00,1651.75
1392,2023-08-06 00:00:00,1657.12
1393,2023-08-06 01:00:00,1849.31
1394,2023-08-06 02:00:00,1735.35
1395,2023-08-06 03:00:00,1777.05
1396,2023-08-06 04:00:00,2193.33
1397,2023-08-06 05:00:00,2261.04
1398,2023-08-06 06:00:00,2091.6
1399,2023-08-06 07:00:00,2296.41
1400,2023-08-06 08:00:00,1528.7
1401,2023-08-06 09:00:00,1497.16
1402,2023-08-06 10:00:00,2362.92
1403,2023-08-06 11:00:00,2239.2
1404,2023-08-06 12:00:00,1883.7
1405,2023-08-06 13:00:00,2009.65
1406,2023-08-06 14:00:00,1921.49
1407,2023-08-06 15:00:00,1774.79
1408,2023-08-06 16:00:00,1804.1
1409,2023-08-06 17:00:00,1618.1
1410,2023-08-06 18:00:00,1577.92
1411,2023-08-06 19:00:00,1646.46
1412,2023-08-06 20:00:00,1697.26
1413,2023-08-06 21:00:00,1630.57
1414,2023-08-06 22:00:00,1755.96
1415,2023-08-06 23:00:00,1818.51
1416,2023-08-07 00:00:00,1895.5
1417,2023-08-07 01:00:00,1846.39
1418,2023-08-07 02:00:00,1554.12
1419,2023-08-07 03:00:00,2071.93
1420,2023-08-07 04:00:00,2640.8
1421,2023-08-07 05:00:00,2109.52
1422,2023-08-07 06:00:00,1929.35
1423,2023-08-07 07:00:00,2004.64
1424,2023-08-07 08:00:00,1742.9
1425,2023-08-07 09:00:00,1616.59
1426,2023-08-07 10:00:00,2369.08
1427,2023-08-07 11:00:00,2537.93
1428,2023-08-07 12:00:00,2234.7
1429,2023-08-07 13:00:00,2230.89
1430,2023-08-07 14:00:00,2279.9
1431,2023-08-07 15:00:00,2282.83
1432,2023-08-07 16:00:00,2181.87
1433,2023-08-07 17:00:00,2173.94
1434,2023-08-07 18:00:00,2218.59
1435,2023-08-07 19:00:00,2157.2
1436,2023-08-07 20:00:00,2012.97
1437,2023-08-07 21:00:00,1865.15
1438,2023-08-07 22:00:00,1921.74
1439,2023-08-07 23:00:00,1819.95
1440,2023-08-08 00:00:00,1780.92
1441,2023-08-08 01:00:00,1715.46
1442,2023-08-08 02:00:00,1746.67
1443,2023-08-08 03:00:00,1968.66
1444,2023-08-08 04:00:00,2190.07
1445,2023-08-08 05:00:00,2021.02
1446,2023-08-08 06:00:00,1622.28
1447,2023-08-08 07:00:00,1986.75
1448,2023-08-08 08:00:00,1766.19
1449,2023-08-08 09:00:00,1642.05
1450,2023-08-08 10:00:00,2354.41
1451,2023-08-08 11:00:00,2366.28
1452,2023-08-08 12:00:00,2126.29
1453,2023-08-08 13:00:00,2266.6
1454,2023-08-08 14:00:00,2343.19
1455,2023-08-08 15:00:00,2296.47
1456,2023-08-08 16:00:00,2226.15
1457,2023-08-08 17:00:00,2180.28
1458,2023-08-08 18:00:00,2084.4
1459,2023-08-08 19:00:00,2140.48
1460,2023-08-08 20:00:00,2127.6
1461,2023-08-08 21:00:00,1892.1
1462,2023-08-08 22:00:00,1762.12
1463,2023-08-08 23:00:00,1728.78
1464,2023-08-09 00:00:00,1814.43
1465,2023-08-09 01:00:00,1782.35
1466,2023-08-09 02:00:00,1872.42
1467,2023-08-09 03:00:00,1836.85
1468,2023-08-09 04:00:00,1662.16
1469,2023-08-09 05:00:00,1776.13
1470,2023-08-09 06:00:00,1989.29
1471,2023-08-09 07:00:00,2098.81
1472,2023-08-09 08:00:00,1940.85
1473,2023-08-09 09:00:00,1628.6
1474,2023-08-09 10:00:00,2184.26
1475,2023-08-09 11:00:00,2243.79
1476,2023-08-09 12:00:00,2265.18
1477,2023-08-09 13:00:00,2315.88
1478,2023-08-09 14:00:00,2361.67
1479,2023-08-09 15:00:00,2395.42
1480,2023-08-09 16:00:00,2351.97
1481,2023-08-09 17:00:00,2266.81
1482,2023-08-09 18:00:00,2276.85
1483,2023-08-09 19:00:00,2286.3
1484,2023-08-09 20:00:00,2187.85
1485,2023-08-09 21:00:00,1937.93
1486,2023-08-09 22:00:00,1807.79
1487,2023-08-09 23:00:00,1754.6
1488,2023-08-10 00:00:00,1878.7
1489,2023-08-10 01:00:00,1878.86
1490,2023-08-10 02:00:00,1672.14
1491,2023-08-10 03:00:00,1807.17
1492,2023-08-10 04:00:00,1969.6
1493,2023-08-10 05:00:00,1690.49
1494,2023-08-10 06:00:00,1885.18
1495,2023-08-10 07:00:00,2167.11
1496,2023-08-10 08:00:00,1922.5
1497,2023-08-10 09:00:00,1561.35
1498,2023-08-10 10:00:00,2187.56
1499,2023-08-10 11:00:00,2400.24
1500,2023-08-10 12:00:00,2211.35
1501,2023-08-10 13:00:00,2258.88
1502,2023-08-10 14:00:00,2369.15
1503,2023-08-10 15:00:00,2320.0
1504,2023-08-10 16:00:00,2254.88
1505,2023-08-10 17:00:00,2236.02
1506,2023-08-10 18:00:00,2195.16
1507,2023-08-10 19:00:00,2206.33
1508,2023-08-10 20:00:00,2156.92
1509,2023-08-10 21:00:00,1934.36
1510,2023-08-10 22:00:00,1746.95
1511,2023-08-10 23:00:00,1687.92
1512,2023-08-11 00:00:00,1892.21
1513,2023-08-11 01:00:00,1769.45
1514,2023-08-11 02:00:00,1903.77
1515,2023-08-11 03:00:00,2171.44
1516,2023-08-11 04:00:00,2435.91
1517,2023-08-11 05:00:00,1800.57
1518,2023-08-11 06:00:00,1796.1
1519,2023-08-11 07:00:00,1955.88
1520,2023-08-11 08:00:00,1845.71
1521,2023-08-11 09:00:00,1898.79
1522,2023-08-11 10:00:00,2119.36
1523,2023-08-11 11:00:00,2072.2
1524,2023-08-11 12:00:00,2063.73
1525,2023-08-11 13:00:00,2204.26
1526,2023-08-11 14:00:00,2215.75
1527,2023-08-11 15:00:00,2201.98
1528,2023-08-11 16:00:00,2124.66
1529,2023-08-11 17:00:00,2096.12
1530,2023-08-11 18:00:00,2042.38
1531,2023-08-11 19:00:00,2054.11
1532,2023-08-11 20:00:00,2003.72
1533,2023-08-11 21:00:00,1825.43
1534,2023-08-11 22:00:00,1720.21
1535,2023-08-11 23:00:00,1696.05
1536,2023-08-12 00:00:00,1723.65
1537,2023-08-12 01:00:00,1723.31
1538,2023-08-12 02:00:00,1568.52
1539,2023-08-12 03:00:00,1783.68
1540,2023-08-12 04:00:00,1550.76
1541,2023-08-12 05:00:00,1584.16
1542,2023-08-12 06:00:00,2003.89
1543,2023-08-12 07:00:00,2088.75
1544,2023-08-12 08:00:00,1643.96
1545,2023-08-12 09:00:00,1470.97
1546,2023-08-12 10:00:00,1760.01
1547,2023-08-12 11:00:00,1943.12
1548,2023-08-12 12:00:00,1985.78
1549,2023-08-12 13:00:00,1987.95
1550,2023-08-12 14:00:00,1909.26
1551,2023-08-12 15:00:00,1783.21
1552,2023-08-12 16:00:00,1836.51
1553,2023-08-12 17:00:00,1771.22
1554,2023-08-12 18:00:00,1668.15
1555,2023-08-12 19:00:00,1692.83
1556,2023-08-12 20:00:00,1691.96
1557,2023-08-12 21:00:00,1372.69
1558,2023-08-12 22:00:00,1518.28
1559,2023-08-12 23:00:00,1590.48
1560,2023-08-13 00:00:00,1579.57
1561,2023-08-13 01:00:00,1725.24
1562,2023-08-13 02:00:00,1720.36
1563,2023-08-13 03:00:00,1690.12
1564,2023-08-13 04:00:00,2115.36
1565,2023-08-13 05:00:00,2171.64
1566,2023-08-13 06:00:00,2044.73
1567,2023-08-13 07:00:00,2280.06
1568,2023-08-13 08:00:00,1908.76
1569,2023-08-13 09:00:00,1975.94
1570,2023-08-13 10:00:00,2224.87
1571,2023-08-13 11:00:00,2159.81
1572,2023-08-13 12:00:00,1917.83
1573,2023-08-13 13:00:00,1936.83
1574,2023-08-13 14:00:00,1896.59
1575,2023-08-13 15:00:00,1830.6
1576,2023-08-13 16:00:00,1882.13
1577,2023-08-13 17:00:00,1709.5
1578,2023-08-13 18:00:00,1659.81
1579,2023-08-13 19:00:00,1719.45
1580,2023-08-13 20:00:00,1825.59
1581,2023-08-13 21:00:00,1741.42
1582,2023-08-13 22:00:00,1836.66
1583,2023-08-13 23:00:00,1990.0
1584,2023-08-14 00:00:00,1581.67
1585,2023-08-14 01:00:00,1829.63
1586,2023-08-14 02:00:00,2201.11
1587,2023-08-14 03:00:00,1530.35
1588,2023-08-14 04:00:00,2088.62
1589,2023-08-14 05:00:00,2090.62
1590,2023-08-14 06:00:00,1938.64
1591,2023-08-14 07:00:00,2042.62
1592,2023-08-14 08:00:00,1983.63
1593,2023-08-14 09:00:00,2083.4
1594,2023-08-14 10:00:00,2405.3
1595,2023-08-14 11:00:00,2526.87
1596,2023-08-14 12:00:00,2345.24
1597,2023-08-14 13:00:00,2216.86
1598,2023-08-14 14:00:00,2370.25
1599,2023-08-14 15:00:00,2320.22
1600,2023-08-14 16:00:00,2277.55
1601,2023-08-14 17:00:00,2255.54
1602,2023-08-14 18:00:00,2285.19
1603,2023-08-14 19:00:00,2276.9
1604,2023-08-14 20:00:00,2171.82
1605,2023-08-14 21:00:00,1878.3
1606,2023-08-14 22:00:00,1789.4
1607,2023-08-14 23:00:00,1863.44
1608,2023-08-15 00:00:00,1878.0
1609,2023-08-15 01:00:00,1881.86
1610,2023-08-15 02:00:00,1803.25
1611,2023-08-15 03:00:00,1967.44
1612,2023-08-15 04:00:00,2019.62
1613,2023-08-15 05:00:00,2036.94
1614,2023-08-15 06:00:00,1826.7
1615,2023-08-15 07:00:00,1995.49
1616,2023-08-15 08:00:00,1675.16
1617,2023-08-15 09:00:00,1601.34
1618,2023-08-15 10:00:00,2222.93
1619,2023-08-15 11:00:00,2229.85
1620,2023-08-15 12:00:00,2076.27
1621,2023-08-15 13:00:00,2076.68
1622,2023-08-15 14:00:00,2141.14
1623,2023-08-15 15:00:00,2236.97
1624,2023-08-15 16:00:00,2199.83
1625,2023-08-15 17:00:00,2142.47
1626,2023-08-15 18:00:00,2166.32
1627,2023-08-15 19:00:00,2089.12
1628,2023-08-15 20:00:00,2043.95
1629,2023-08-15 21:00:00,1892.16
1630,2023-08-15 22:00:00,1769.21
1631,2023-08-15 23:00:00,1805.39
1632,2023-08-16 00:00:00,1836.59
1633,2023-08-16 01:00:00,1824.24
1634,2023-08-16 02:00:00,1701.36
1635,2023-08-16 03:00:00,1719.03
1636,2023-08-16 04:00:00,2054.5
1637,2023-08-16 05:00:00,1996.75
1638,2023-08-16 06:00:00,1693.84
1639,2023-08-16 07:00:00,1915.02
1640,2023-08-16 08:00:00,1821.9
1641,2023-08-16 09:00:00,1577.0
1642,2023-08-16 10:00:00,2109.64
1643,2023-08-16 11:00:00,2121.72
1644,2023-08-16 12:00:00,2151.1
1645,2023-08-16 13:00:00,2320.52
1646,2023-08-16 14:00:00,2412.48
1647,2023-08-16 15:00:00,2343.31
1648,2023-08-16 16:00:00,2236.74
1649,2023-08-16 17:00:00,2272.86
1650,2023-08-16 18:00:00,2223.49
1651,2023-08-16 19:00:00,2298.06
1652,2023-08-16 20:00:00,2165.26
1653,2023-08-16 21:00:00,1896.01
1654,2023-08-16 22:00:00,1771.74
1655,2023-08-16 23:00:00,1815.05
1656,2023-08-17 00:00:00,1830.81
1657,2023-08-17 01:00:00,1885.27
1658,2023-08-17 02:00:00,1923.76
1659,2023-08-17 03:00:00,2203.33
1660,2023-08-17 04:00:00,2031.86
1661,2023-08-17 05:00:00,2148.59
1662,2023-08-17 06:00:00,2269.66
1663,2023-08-17 07:00:00,2340.69
1664,2023-08-17 08:00:00,2022.84
1665,2023-08-17 09:00:00,1736.39
1666,2023-08-17 10:00:00,2482.84
1667,2023-08-17 11:00:00,2577.67
1668,2023-08-17 12:00:00,2408.58
1669,2023-08-17 13:00:00,2363.35
1670,2023-08-17 14:00:00,2548.69
1671,2023-08-17 15:00:00,2442.25
1672,2023-08-17 16:00:00,2413.85
1673,2023-08-17 17:00:00,2373.51
1674,2023-08-17 18:00:00,2437.53
1675,2023-08-17 19:00:00,2387.43
1676,2023-08-17 20:00:00,2286.44
1677,2023-08-17 21:00:00,1991.01
1678,2023-08-17 22:00:00,1866.63
1679,2023-08-17 23:00:00,1855.03
1680,2023-08-18 00:00:00,1961.34
1681,2023-08-18 01:00:00,1943.96
1682,2023-08-18 02:00:00,2011.86
1683,2023-08-18 03:00:00,2223.88
1684,2023-08-18 04:00:00,1777.96
1685,2023-08-18 05:00:00,1947.3
1686,2023-08-18 06:00:00,2291.6
1687,2023-08-18 07:00:00,2506.61
1688,2023-08-18 08:00:00,2044.96
1689,2023-08-18 09:00:00,1815.22
1690,2023-08-18 10:00:00,2358.41
1691,2023-08-18 11:00:00,2441.35
1692,2023-08-18 12:00:00,2389.34
1693,2023-08-18 13:00:00,2417.53
1694,2023-08-18 14:00:00,2438.81
1695,2023-08-18 15:00:00,2442.33
1696,2023-08-18 16:00:00,2394.18
1697,2023-08-18 17:00:00,2392.99
1698,2023-08-18 18:00:00,2400.88
1699,2023-08-18 19:00:00,2369.44
1700,2023-08-18 20:00:00,2227.72
1701,2023-08-18 21:00:00,2003.61
1702,2023-08-18 22:00:00,1851.68
1703,2023-08-18 23:00:00,1853.65
1704,2023-08-19 00:00:00,1944.42
1705,2023-08-19 01:00:00,1968.82
1706,2023-08-19 02:00:00,1784.75
1707,2023-08-19 03:00:00,1999.07
1708,2023-08-19 04:00:00,1543.29
1709,2023-08-19 05:00:00,1978.28
1710,2023-08-19 06:00:00,2127.97
1711,2023-08-19 07:00:00,2116.66
1712,2023-08-19 08:00:00,1700.08
1713,2023-08-19 09:00:00,1552.24
1714,2023-08-19 10:00:00,2263.35
1715,2023-08-19 11:00:00,2435.01
1716,2023-08-19 12:00:00,2183.54
1717,2023-08-19 13:00:00,2215.34
1718,2023-08-19 14:00:00,2177.2
1719,2023-08-19 15:00:00,2004.28
1720,2023-08-19 16:00:00,2081.09
1721,2023-08-19 17:00:00,1978.04
1722,2023-08-19 18:00:00,1901.51
1723,2023-08-19 19:00:00,1940.92
1724,2023-08-19 20:00:00,1949.31
1725,2023-08-19 21:00:00,1643.28
1726,2023-08-19 22:00:00,1770.16
1727,2023-08-19 23:00:00,1807.54
1728,2023-08-20 00:00:00,1873.7
1729,2023-08-20 01:00:00,2074.97
1730,2023-08-20 02:00:00,1956.23
1731,2023-08-20 03:00:00,2030.64
1732,2023-08-20 04:00:00,2328.2
1733,2023-08-20 05:00:00,2376.87
1734,2023-08-20 06:00:00,2128.77
1735,2023-08-20 07:00:00,2338.41
1736,2023-08-20 08:00:00,1628.02
1737,2023-08-20 09:00:00,1596.77
1738,2023-08-20 10:00:00,2279.55
1739,2023-08-20 11:00:00,2154.58
1740,2023-08-20 12:00:00,2088.91
1741,2023-08-20 13:00:00,2059.53
1742,2023-08-20 14:00:00,2057.53
1743,2023-08-20 15:00:00,1873.64
1744,2023-08-20 16:00:00,1881.64
1745,2023-08-20 17:00:00,1882.51
1746,2023-08-20 18:00:00,1777.63
1747,2023-08-20 19:00:00,1837.26
1748,2023-08-20 20:00:00,1883.68
1749,2023-08-20 21:00:00,1827.5
1750,2023-08-20 22:00:00,1871.39
1751,2023-08-20 23:00:00,1924.03
1752,2023-08-21 00:00:00,1962.23
1753,2023-08-21 01:00:00,1970.94
1754,2023-08-21 02:00:00,1703.95
1755,2023-08-21 03:00:00,2113.13
1756,2023-08-21 04:00:00,2266.64
1757,2023-08-21 05:00:00,2236.43
1758,2023-08-21 06:00:00,2113.69
1759,2023-08-21 07:00:00,2202.89
1760,2023-08-21 08:00:00,1821.62
1761,2023-08-21 09:00:00,1762.9
1762,2023-08-21 10:00:00,2465.55
1763,2023-08-21 11:00:00,2597.0
1764,2023-08-21 12:00:00,2344.82
1765,2023-08-21 13:00:00,2452.77
1766,2023-08-21 14:00:00,2590.94
1767,2023-08-21 15:00:00,2531.44
1768,2023-08-21 16:00:00,2367.04
1769,2023-08-21 17:00:00,2424.7
1770,2023-08-21 18:00:00,2358.51
1771,2023-08-21 19:00:00,2361.41
1772,2023-08-21 20:00:00,2274.83
1773,2023-08-21 21:00:00,1926.46
1774,2023-08-21 22:00:00,1833.29
1775,2023-08-21 23:00:00,1784.49
1776,2023-08-22 00:00:00,1867.69
1777,2023-08-22 01:00:00,2073.06
1778,2023-08-22 02:00:00,1810.54
1779,2023-08-22 03:00:00,1906.6
1780,2023-08-22 04:00:00,2066.83
1781,2023-08-22 05:00:00,1671.24
1782,2023-08-22 06:00:00,1779.44
1783,2023-08-22 07:00:00,1875.71
1784,2023-08-22 08:00:00,1731.67
1785,2023-08-22 09:00:00,1575.66
1786,2023-08-22 10:00:00,2077.86
1787,2023-08-22 11:00:00,2164.2
1788,2023-08-22 12:00:00,2249.9
1789,2023-08-22 13:00:00,2222.97
1790,2023-08-22 14:00:00,2215.49
1791,2023-08-22 15:00:00,2244.17
1792,2023-08-22 16:00:00,2214.86
1793,2023-08-22 17:00:00,2154.09
1794,2023-08-22 18:00:00,2170.77
1795,2023-08-22 19:00:00,2150.97
1796,2023-08-22 20:00:00,2081.11
1797,2023-08-22 21:00:00,1803.82
1798,2023-08-22 22:00:00,1724.07
1799,2023-08-22 23:00:00,1642.79
1800,2023-08-23 00:00:00,1706.76
1801,2023-08-23 01:00:00,1826.41
1802,2023-08-23 02:00:00,1966.15
1803,2023-08-23 03:00:00,1818.89
1804,2023-08-23 04:00:00,1982.15
1805,2023-08-23 05:00:00,1897.87
1806,2023-08-23 06:00:00,1863.82
1807,2023-08-23 07:00:00,1548.22
1808,2023-08-23 08:00:00,1679.83
1809,2023-08-23 09:00:00,1798.51
1810,2023-08-23 10:00:00,1666.46
1811,2023-08-23 11:00:00,2182.04
1812,2023-08-23 12:00:00,2046.7
1813,2023-08-23 13:00:00,2248.44
1814,2023-08-23 14:00:00,2303.37
1815,2023-08-23 15:00:00,2271.12
1816,2023-08-23 16:00:00,2233.85
1817,2023-08-23 17:00:00,2205.08
1818,2023-08-23 18:00:00,2192.22
1819,2023-08-23 19:00:00,2113.97
1820,2023-08-23 20:00:00,2150.38
1821,2023-08-23 21:00:00,1847.74
1822,2023-08-23 22:00:00,1721.86
1823,2023-08-23 23:00:00,1612.31
1824,2023-08-24 00:00:00,1738.64
1825,2023-08-24 01:00:00,1777.36
1826,2023-08-24 02:00:00,1841.43
1827,2023-08-24 03:00:00,1842.35
1828,2023-08-24 04:00:00,1723.93
1829,2023-08-24 05:00:00,1827.95
1830,2023-08-24 06:00:00,1930.67
1831,2023-08-24 07:00:00,2026.16
1832,2023-08-24 08:00:00,2023.98
1833,2023-08-24 09:00:00,2050.15
1834,2023-08-24 10:00:00,2142.49
1835,2023-08-24 11:00:00,2132.02
1836,2023-08-24 12:00:00,1968.86
1837,2023-08-24 13:00:00,2161.04
1838,2023-08-24 14:00:00,2220.4
1839,2023-08-24 15:00:00,2239.89
1840,2023-08-24 16:00:00,2152.81
1841,2023-08-24 17:00:00,2100.45
1842,2023-08-24 18:00:00,2121.96
1843,2023-08-24 19:00:00,2062.72
1844,2023-08-24 20:00:00,1988.62
1845,2023-08-24 21:00:00,1771.42
1846,2023-08-24 22:00:00,1722.8
1847,2023-08-24 23:00:00,1637.06
1848,2023-08-25 00:00:00,1819.35
1849,2023-08-25 01:00:00,1862.36
1850,2023-08-25 02:00:00,1966.07
1851,2023-08-25 03:00:00,1859.02
1852,2023-08-25 04:00:00,2255.73
1853,2023-08-25 05:00:00,1463.27
1854,2023-08-25 06:00:00,1593.44
1855,2023-08-25 07:00:00,2028.05
1856,2023-08-25 08:00:00,2004.07
1857,2023-08-25 09:00:00,2013.01
1858,2023-08-25 10:00:00,1632.63
1859,2023-08-25 11:00:00,2016.7
1860,2023-08-25 12:00:00,2175.34
1861,2023-08-25 13:00:00,2160.81
1862,2023-08-25 14:00:00,2132.43
1863,2023-08-25 15:00:00,2107.98
1864,2023-08-25 16:00:00,2063.64
1865,2023-08-25 17:00:00,2066.29
1866,2023-08-25 18:00:00,2079.33
1867,2023-08-25 19:00:00,2043.63
1868,2023-08-25 20:00:00,1909.09
1869,2023-08-25 21:00:00,1797.39
1870,2023-08-25 22:00:00,1663.94
1871,2023-08-25 23:00:00,1652.57
1872,2023-08-26 00:00:00,1728.98
1873,2023-08-26 01:00:00,1688.65
1874,2023-08-26 02:00:00,1561.32
1875,2023-08-26 03:00:00,1734.77
1876,2023-08-26 04:00:00,1404.66
1877,2023-08-26 05:00:00,1514.7
1878,2023-08-26 06:00:00,1932.54
1879,2023-08-26 07:00:00,2021.5
1880,2023-08-26 08:00:00,1565.39
1881,2023-08-26 09:00:00,1359.46
1882,2023-08-26 10:00:00,2334.55
1883,2023-08-26 11:00:00,2369.49
1884,2023-08-26 12:00:00,2062.67
1885,2023-08-26 13:00:00,1970.05
1886,2023-08-26 14:00:00,2086.92
1887,2023-08-26 15:00:00,1890.62
1888,2023-08-26 16:00:00,1839.63
1889,2023-08-26 17:00:00,1799.11
1890,2023-08-26 18:00:00,1741.7
1891,2023-08-26 19:00:00,1780.23
1892,2023-08-26 20:00:00,1763.81
1893,2023-08-26 21:00:00,1438.79
1894,2023-08-26 22:00:00,1546.49
1895,2023-08-26 23:00:00,1600.67
1896,2023-08-27 00:00:00,1629.34
1897,2023-08-27 01:00:00,1775.63
1898,2023-08-27 02:00:00,1677.24
1899,2023-08-27 03:00:00,1691.05
1900,2023-08-27 04:00:00,2129.29
1901,2023-08-27 05:00:00,2312.35
1902,2023-08-27 06:00:00,2129.07
1903,2023-08-27 07:00:00,2206.85
1904,2023-08-27 08:00:00,1459.84
1905,2023-08-27 09:00:00,1479.44
1906,2023-08-27 10:00:00,2295.71
1907,2023-08-27 11:00:00,2240.92
1908,2023-08-27 12:00:00,1969.84
1909,2023-08-27 13:00:00,1935.67
1910,2023-08-27 14:00:00,1882.22
1911,2023-08-27 15:00:00,1693.76
1912,2023-08-27 16:00:00,1612.63
1913,2023-08-27 17:00:00,1585.13
1914,2023-08-27 18:00:00,1561.33
1915,2023-08-27 19:00:00,1553.28
1916,2023-08-27 20:00:00,1641.2
1917,2023-08-27 21:00:00,1540.77
1918,2023-08-27 22:00:00,1695.05
1919,2023-08-27 23:00:00,1734.16
1920,2023-08-28 00:00:00,1820.21
1921,2023-08-28 01:00:00,2008.12
1922,2023-08-28 02:00:00,1478.42
1923,2023-08-28 03:00:00,1785.19
1924,2023-08-28 04:00:00,1954.96
1925,2023-08-28 05:00:00,2061.49
1926,2023-08-28 06:00:00,1973.96
1927,2023-08-28 07:00:00,1969.52
1928,2023-08-28 08:00:00,1648.49
1929,2023-08-28 09:00:00,1617.78
1930,2023-08-28 10:00:00,2470.81
1931,2023-08-28 11:00:00,2394.7
1932,2023-08-28 12:00:00,2215.46
1933,2023-08-28 13:00:00,2213.24
1934,2023-08-28 14:00:00,2270.71
1935,2023-08-28 15:00:00,2273.79
1936,2023-08-28 16:00:00,2236.02
1937,2023-08-28 17:00:00,2206.58
1938,2023-08-28 18:00:00,2186.76
1939,2023-08-28 19:00:00,2151.65
1940,2023-08-28 20:00:00,2135.77
1941,2023-08-28 21:00:00,1773.49
1942,2023-08-28 22:00:00,1745.26
1943,2023-08-28 23:00:00,1787.35
1944,2023-08-29 00:00:00,1827.45
1945,2023-08-29 01:00:00,1819.86
1946,2023-08-29 02:00:00,1741.81
1947,2023-08-29 03:00:00,1850.83
1948,2023-08-29 04:00:00,1651.26
1949,2023-08-29 05:00:00,1745.07
1950,2023-08-29 06:00:00,1727.85
1951,2023-08-29 07:00:00,1821.03
1952,2023-08-29 08:00:00,1637.76
1953,2023-08-29 09:00:00,1561.45
1954,2023-08-29 10:00:00,2113.08
1955,2023-08-29 11:00:00,2104.14
1956,2023-08-29 12:00:00,2110.37
1957,2023-08-29 13:00:00,2283.76
1958,2023-08-29 14:00:00,2225.39
1959,2023-08-29 15:00:00,2195.23
1960,2023-08-29 16:00:00,2171.9
1961,2023-08-29 17:00:00,2219.29
1962,2023-08-29 18:00:00,2122.58
1963,2023-08-29 19:00:00,2107.23
1964,2023-08-29 20:00:00,2054.62
1965,2023-08-29 21:00:00,1773.97
1966,2023-08-29 22:00:00,1740.0
1967,2023-08-29 23:00:00,1737.24
1968,2023-08-30 00:00:00,1809.21
1969,2023-08-30 01:00:00,1799.97
1970,2023-08-30 02:00:00,1817.38
1971,2023-08-30 03:00:00,1971.54
1972,2023-08-30 04:00:00,2168.96
1973,2023-08-30 05:00:00,1594.7
1974,2023-08-30 06:00:00,1625.9
1975,2023-08-30 07:00:00,1520.47
1976,2023-08-30 08:00:00,1652.14
1977,2023-08-30 09:00:00,1943.17
1978,2023-08-30 10:00:00,1842.61
1979,2023-08-30 11:00:00,1818.24
1980,2023-08-30 12:00:00,2193.63
1981,2023-08-30 13:00:00,2259.22
1982,2023-08-30 14:00:00,2198.82
1983,2023-08-30 15:00:00,2193.89
1984,2023-08-30 16:00:00,2139.25
1985,2023-08-30 17:00:00,2105.02
1986,2023-08-30 18:00:00,2169.18
1987,2023-08-30 19:00:00,2090.24
1988,2023-08-30 20:00:00,2063.63
1989,2023-08-30 21:00:00,1805.99
1990,2023-08-30 22:00:00,1707.18
1991,2023-08-30 23:00:00,1649.33
1992,2023-08-31 00:00:00,1694.63
1993,2023-08-31 01:00:00,1732.19
1994,2023-08-31 02:00:00,1750.34
1995,2023-08-31 03:00:00,2197.18
1996,2023-08-31 04:00:00,1591.97
1997,2023-08-31 05:00:00,1624.2
1998,2023-08-31 06:00:00,2085.71
1999,2023-08-31 07:00:00,2075.82
2000,2023-08-31 08:00:00,1864.56
2001,2023-08-31 09:00:00,1668.63
2002,2023-08-31 10:00:00,2310.29
2003,2023-08-31 11:00:00,2369.11
2004,2023-08-31 12:00:00,2240.77
2005,2023-08-31 13:00:00,2269.8
2006,2023-08-31 14:00:00,2253.08
2007,2023-08-31 15:00:00,2228.34
2008,2023-08-31 16:00:00,2181.91
2009,2023-08-31 17:00:00,2177.43
2010,2023-08-31 18:00:00,2105.45
2011,2023-08-31 19:00:00,2108.95
2012,2023-08-31 20:00:00,2072.27
2013,2023-08-31 21:00:00,1817.73
2014,2023-08-31 22:00:00,1722.38
2015,2023-08-31 23:00:00,1695.39
2016,2023-09-01 00:00:00,1746.78
2017,2023-09-01 01:00:00,1817.12
2018,2023-09-01 02:00:00,1784.89
2019,2023-09-01 03:00:00,1670.96
2020,2023-09-01 04:00:00,1882.07
2021,2023-09-01 05:00:00,2009.38
2022,2023-09-01 06:00:00,1898.58
2023,2023-09-01 07:00:00,1963.83
2024,2023-09-01 08:00:00,1623.61
2025,2023-09-01 09:00:00,1597.45
2026,2023-09-01 10:00:00,2183.67
2027,2023-09-01 11:00:00,2318.19
2028,2023-09-01 12:00:00,2102.43
2029,2023-09-01 13:00:00,2151.67
2030,2023-09-01 14:00:00,2132.73
2031,2023-09-01 15:00:00,2126.02
2032,2023-09-01 16:00:00,2096.87
2033,2023-09-01 17:00:00,2074.01
2034,2023-09-01 18:00:00,1960.43
2035,2023-09-01 19:00:00,1952.06
2036,2023-09-01 20:00:00,1932.86
2037,2023-09-01 21:00:00,1725.35
2038,2023-09-01 22:00:00,1678.52
2039,2023-09-01 23:00:00,1660.67
2040,2023-09-02 00:00:00,1588.43
